PDB	ChainID	Name	Title	Type	Function	label_asym_id	Residue_seq_id
7INW	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7INW	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7INX	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7INX	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7INX	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7INX	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7INY	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7INY	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7INY	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7INY	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7INZ	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7INZ	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7INZ	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7INZ	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO0	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO0	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO0	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO0	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO1	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO1	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO1	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO1	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO2	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO2	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO2	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO2	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO3	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO3	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO3	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO3	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO4	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO4	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO4	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO4	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO5	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
7IO5	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:1203, A:1204, A:1205
7IO5	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
7IO5	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:1228, A:1229, A:1230, A:1231, A:1232, A:1233, A:1234
7IO6	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO6	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO6	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO6	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO7	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO7	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO7	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO7	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO8	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO8	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO8	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO8	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IO9	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IO9	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IO9	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IO9	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOA	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOA	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOA	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOA	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOB	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOB	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOB	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOB	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOC	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:1203, A:1204, A:1205
7IOC	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
7IOC	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
7IOC	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:1228, A:1229, A:1230, A:1231, A:1232, A:1233, A:1234
7IOD	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOD	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOD	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOD	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOE	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
7IOE	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:1203, A:1204, A:1205
7IOE	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
7IOE	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:1228, A:1229, A:1230, A:1231, A:1232, A:1233, A:1234
7IOG	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOG	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOG	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOG	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOH	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOH	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOH	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOH	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOI	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOI	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOI	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOI	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOJ	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOJ	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOJ	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOJ	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOK	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOK	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOK	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOK	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOL	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOL	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOL	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOL	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOM	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOM	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOM	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOM	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOO	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOO	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOO	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOO	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOP	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
7IOP	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:1203, A:1204, A:1205
7IOP	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
7IOP	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:1228, A:1229, A:1230, A:1231, A:1232, A:1233, A:1234
7IOQ	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOQ	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOQ	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOQ	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOS	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOS	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOS	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOS	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOT	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOT	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOT	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOT	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOU	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOU	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOU	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOU	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOV	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOV	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOV	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOV	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOW	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOW	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOW	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOW	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOX	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IOX	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IOX	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IOX	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IOY	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
7IOY	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:1203, A:1204, A:1205
7IOY	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
7IOY	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:1228, A:1229, A:1230, A:1231, A:1232, A:1233, A:1234
7IOZ	A	NA	Sodium ion	Ion	Cofactor	B	A:1201
7IOZ	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:1203, A:1204, A:1205
7IOZ	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:1226, A:1227, A:1206, A:1207, A:1208, A:1209, A:1210, A:1211, A:1212, A:1213, A:1214, A:1215, A:1216, A:1217, A:1218, A:1219, A:1220, A:1221, A:1222, A:1223, A:1224, A:1225
7IOZ	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:1228, A:1229, A:1230, A:1231, A:1232, A:1233, A:1234
7IP0	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IP0	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IP0	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IP0	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IP1	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IP1	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
7IP1	A	OLA	Oleic acid	Lipid	Cofactor	AA, BA, G, H, I, J, K, L, M, N, O, P, Q, R, S, T, U, V, W, X, Y, Z	A:2425, A:2426, A:2405, A:2406, A:2407, A:2408, A:2409, A:2410, A:2411, A:2412, A:2413, A:2414, A:2415, A:2416, A:2417, A:2418, A:2419, A:2420, A:2421, A:2422, A:2423, A:2424
7IP1	A	OLC	1-oleoyl-r-glycerol	Lipid		CA, DA, EA, FA, GA, HA, IA	A:2427, A:2428, A:2429, A:2430, A:2431, A:2432, A:2433
7IP2	A	NA	Sodium ion	Ion	Cofactor	B	A:2400
7IP2	A	CLR	Cholesterol	Lipid	Cofactor	D, E, F	A:2402, A:2403, A:2404
