,Approval,Class,Drug Class,Drug Name,EntryName,Gene,INDEX,Indication(s),LigandType,Phase,PhaseDate,ClinicalStatus,Status,Subfamily,Target class,Target_novelty,Trial name,Uniprot,ModeOfAction,Note
1493,1950,Class A (Rhodopsin),small molecule,chlorpheniramine,hrh1_human,HRH1,NRDD094,Anti-Allergic,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1494,1967,Class A (Rhodopsin),small molecule,chlorprothixene,drd1_human,DRD1,NRDD096,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P21728,antagonist,
1495,1967,Class A (Rhodopsin),small molecule,chlorprothixene,drd2_human,DRD2,NRDD096,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
1496,1967,Class A (Rhodopsin),small molecule,chlorprothixene,drd3_human,DRD3,NRDD096,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P35462,antagonist,
1497,1967,Class A (Rhodopsin),small molecule,chlorprothixene,hrh1_human,HRH1,NRDD096,schizophrenia,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1498,1967,Class A (Rhodopsin),small molecule,chlorprothixene,5ht2a_human,HTR2A,NRDD096,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28223,antagonist,
1499,1967,Class A (Rhodopsin),small molecule,chlorprothixene,5ht2b_human,HTR2B,NRDD096,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P41595,antagonist,
1500,1967,Class A (Rhodopsin),small molecule,chlorprothixene,5ht2c_human,HTR2C,NRDD096,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28335,antagonist,
1501,1977,Class A (Rhodopsin),small molecule,cimetidine,hrh2_human,HRH2,NRDD104,GI Anti-Ulcer ; antihistamines,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P25021,antagonist,
1502,1977,Class A (Rhodopsin),small molecule,clemastine,hrh1_human,HRH1,NRDD112,Anti-Allergic,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1503,2013,Class A (Rhodopsin),small molecule,clidinium,acm1_human,CHRM1,NRDD114,GI Anti-Ulcer ; anticholinergic; Antispasmodics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1504,1989,Class A (Rhodopsin),small molecule,clozapine,drd1_human,DRD1,NRDD120,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P21728,antagonist,
1505,1989,Class A (Rhodopsin),small molecule,clozapine,drd2_human,DRD2,NRDD120,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
1506,1989,Class A (Rhodopsin),small molecule,clozapine,drd4_human,DRD4,NRDD120,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P21917,antagonist,
1507,1989,Class A (Rhodopsin),small molecule,clozapine,hrh1_human,HRH1,NRDD120,schizophrenia,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1508,1989,Class A (Rhodopsin),small molecule,clozapine,hrh4_human,HRH4,NRDD120,schizophrenia,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,Q9H3N8,antagonist,
1509,1989,Class A (Rhodopsin),small molecule,clozapine,5ht1a_human,HTR1A,NRDD120,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P08908,antagonist,
1510,1989,Class A (Rhodopsin),small molecule,clozapine,5ht2a_human,HTR2A,NRDD120,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28223,antagonist,
1511,1989,Class A (Rhodopsin),small molecule,clozapine,5ht2c_human,HTR2C,NRDD120,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28335,antagonist,
1512,1982,Class A (Rhodopsin),small molecule,cyclizine,hrh1_human,HRH1,NRDD130,Antiemetics,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1513,1977,Class A (Rhodopsin),small molecule,cyclobenzaprine,5ht2a_human,HTR2A,NRDD131,Anti-depressant,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28223,antagonist,
1514,1974,Class A (Rhodopsin),small molecule,cyclopentolate,acm1_human,CHRM1,NRDD132,Mydriatics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1515,1982,Class A (Rhodopsin),small molecule,cycrimine,acm1_human,CHRM1,NRDD134,Antiparkinson,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1516,1961,Class A (Rhodopsin),small molecule,cyproheptadine,hrh1_human,HRH1,NRDD135,Anti-Allergic ; Appetite Stimulant,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1517,1961,Class A (Rhodopsin),small molecule,cyproheptadine,5ht2a_human,HTR2A,NRDD135,Anti-Allergic ; Appetite Stimulant,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28223,antagonist,
1518,1990,Class A (Rhodopsin),small molecule,dapiprazole,ada1a_human,ADRA1A,NRDD141,opthalmological,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35348,antagonist,
1519,1990,Class A (Rhodopsin),small molecule,dapiprazole,ada1b_human,ADRA1B,NRDD141,opthalmological,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35368,antagonist,
1520,1990,Class A (Rhodopsin),small molecule,dapiprazole,ada1d_human,ADRA1D,NRDD141,opthalmological,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P25100,antagonist,
1521,1963,Class A (Rhodopsin),small molecule,dexbrompheniramine,hrh1_human,HRH1,NRDD153,Anti-Allergic,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1522,1950,Class A (Rhodopsin),small molecule,dicyclomine,acm1_human,CHRM1,NRDD162,Antispasmodics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1523,1972,Class A (Rhodopsin),small molecule,dimenhydrinate,hrh1_human,HRH1,NRDD170,Antiemetics,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1524,1976,Class A (Rhodopsin),small molecule,diphemanil,acm3_human,CHRM3,NRDD173,Bronchodilator,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P20309,antagonist,
1525,1946,Class A (Rhodopsin),small molecule,diphenhydramine,hrh1_human,HRH1,NRDD174,Anti-Allergic ; Hypnotics and sedatives; Antiemetics; Antipruritics; Antitussives,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1526,1967,Class A (Rhodopsin),small molecule,diphenidol,acm1_human,CHRM1,NRDD175,Antiemetics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1527,1967,Class A (Rhodopsin),small molecule,diphenidol,acm2_human,CHRM2,NRDD175,Antiemetics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08172,antagonist,
1528,1967,Class A (Rhodopsin),small molecule,diphenidol,acm3_human,CHRM3,NRDD175,Antiemetics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P20309,antagonist,
1529,1982,Class A (Rhodopsin),small molecule,diphenylpyraline,hrh1_human,HRH1,NRDD177,Anti-Allergic,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1530,1991,Class A (Rhodopsin),small molecule,doxacurium,acm2_human,CHRM2,NRDD185,Muscle Relaxants,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08172,antagonist,
1531,1991,Class A (Rhodopsin),small molecule,doxacurium,acm2_human,CHRM2,NRDD186,Muscle Relaxants,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08172,antagonist,
1532,1990,Class A (Rhodopsin),small molecule,doxazosin,ada1a_human,ADRA1A,NRDD187,Anticholesteremic ; Antihypertensive ; Vasodilator,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35348,antagonist,
1533,1990,Class A (Rhodopsin),small molecule,doxazosin,ada1b_human,ADRA1B,NRDD187,Anticholesteremic ; Antihypertensive ; Vasodilator,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35368,antagonist,
1534,1990,Class A (Rhodopsin),small molecule,doxazosin,ada1d_human,ADRA1D,NRDD187,Anticholesteremic ; Antihypertensive ; Vasodilator,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P25100,antagonist,
1535,1948,Class A (Rhodopsin),small molecule,doxylamine,hrh1_human,HRH1,NRDD188,Anti-Allergic ; Antiemetics; Antitussive ; Hypnotics and Sedatives,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1536,1970,Class A (Rhodopsin),small molecule,droperidol,drd2_human,DRD2,NRDD191,Adjuvants; Anesthesia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
1537,1997,Class A (Rhodopsin),small molecule,emedastine,hrh1_human,HRH1,NRDD199,Anti-Allergic,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1538,1997,Class A (Rhodopsin),small molecule,eprosartan,agtr1_human,AGTR1,NRDD207,Antihypertensive,Peptide ,4,,-,approved,Angiotensin receptors,GPCR;Rhodopsin,established,-,P30556,antagonist,
1539,1986,Class A (Rhodopsin),small molecule,esmolol,adrb1_human,ADRB1,NRDD212,Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,antagonist,
1540,1982,Class A (Rhodopsin),small molecule,ethopropazine,acm1_human,CHRM1,NRDD217,Antidyskinetics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1541,1959,Class A (Rhodopsin),small molecule,fluphenazine,drd1_human,DRD1,NRDD241,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P21728,antagonist,
1542,1959,Class A (Rhodopsin),small molecule,fluphenazine,drd2_human,DRD2,NRDD241,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
1543,1967,Class A (Rhodopsin),small molecule,haloperidol,drd2_human,DRD2,NRDD266,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
1544,1956,Class A (Rhodopsin),small molecule,hydroxyzine,hrh1_human,HRH1,NRDD275,Antipruritics; Anxiolytics sedatives and hypnotics,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1545,1984,Class A (Rhodopsin),small molecule,labetalol,ada1a_human,ADRA1A,NRDD296,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35348,antagonist,
1546,1984,Class A (Rhodopsin),small molecule,labetalol,ada1b_human,ADRA1B,NRDD296,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35368,antagonist,
1547,1984,Class A (Rhodopsin),small molecule,labetalol,adrb1_human,ADRB1,NRDD296,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,antagonist,
1548,1984,Class A (Rhodopsin),small molecule,labetalol,adrb2_human,ADRB2,NRDD296,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P07550,antagonist,
1549,1982,Class A (Rhodopsin),small molecule,levallorphan,oprm_human,OPRM1,NRDD298,Opiate Antagonists,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,-,P35372,antagonist,
1550,1985,Class A (Rhodopsin),small molecule,levobunolol,adrb1_human,ADRB1,NRDD299,Antiglaucomic,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,antagonist,
1551,1985,Class A (Rhodopsin),small molecule,levobunolol,adrb2_human,ADRB2,NRDD299,Antiglaucomic,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P07550,antagonist,
1552,1993,Class A (Rhodopsin),small molecule,levocabastine,hrh1_human,HRH1,NRDD301,Anti-Allergic,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1553,1995,Class A (Rhodopsin),small molecule,losartan,agtr1_human,AGTR1,NRDD310,Antihypertensive,Peptide ,4,,-,approved,Angiotensin receptors,GPCR;Rhodopsin,established,-,P30556,antagonist,
1554,1957,Class A (Rhodopsin),small molecule,meclizine,hrh1_human,HRH1,NRDD315,Antiemetics,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1555,1956,Class A (Rhodopsin),small molecule,mepenzolate,hcar2_human,HCAR2,NRDD324,Antispasmodics,Alicarboxylic acid ,4,,-,approved,Hydroxycarboxylic acid receptors,GPCR;Rhodopsin,established,-,Q8TDS4,antagonist,
1556,1956,Class A (Rhodopsin),small molecule,mepenzolate,hcar3_human,HCAR3,NRDD324,Antispasmodics,Alicarboxylic acid ,4,,-,approved,Hydroxycarboxylic acid receptors,GPCR;Rhodopsin,established,-,P49019,antagonist,
1557,1970,Class A (Rhodopsin),small molecule,mesoridazine,drd2_human,DRD2,NRDD331,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
1558,1970,Class A (Rhodopsin),small molecule,mesoridazine,5ht2a_human,HTR2A,NRDD331,schizophrenia,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28223,antagonist,
1559,1951,Class A (Rhodopsin),small molecule,methantheline,acm1_human,CHRM1,NRDD336,GI Anti-Ulcer ; anticholinergic; Antispasmodics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1560,1982,Class A (Rhodopsin),small molecule,methdilazine,hrh1_human,HRH1,NRDD339,Anti-Allergic,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1561,2008,Class A (Rhodopsin),small molecule,methylnaltrexone,oprm_human,OPRM1,NRDD348,OIC treatment,Peptide ,4,,-,approved,Opioid receptors,GPCR;Rhodopsin,established,-,P35372,antagonist,
1562,1962,Class A (Rhodopsin),small molecule,methysergide,5ht1a_human,HTR1A,NRDD353,Anti-migraine s; Vasoconstrictor,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P08908,antagonist,
1563,1962,Class A (Rhodopsin),small molecule,methysergide,5ht2a_human,HTR2A,NRDD353,Anti-migraine s; Vasoconstrictor,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28223,antagonist,
1564,1962,Class A (Rhodopsin),small molecule,methysergide,5ht2c_human,HTR2C,NRDD353,Anti-migraine s; Vasoconstrictor,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P28335,antagonist,
1565,1962,Class A (Rhodopsin),small molecule,methysergide,5ht7r_human,HTR7,NRDD353,Anti-migraine s; Vasoconstrictor,Aminergic ,4,,-,approved,5-Hydroxytryptamine receptors,GPCR;Rhodopsin,established,-,P34969,antagonist,
1566,1989,Class A (Rhodopsin),small molecule,metipranolol,adrb1_human,ADRB1,NRDD354,Anti-Arrhythmia ; Antihypertensive ; Anti-glaucoma,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,antagonist,
1567,1989,Class A (Rhodopsin),small molecule,metipranolol,adrb2_human,ADRB2,NRDD354,Anti-Arrhythmia ; Antihypertensive ; Anti-glaucoma,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P07550,antagonist,
1568,1982,Class A (Rhodopsin),small molecule,metixene,acm1_human,CHRM1,NRDD355,Antiparkinson,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1569,1982,Class A (Rhodopsin),small molecule,metixene,acm2_human,CHRM2,NRDD355,Antiparkinson,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08172,antagonist,
1570,1982,Class A (Rhodopsin),small molecule,metixene,acm3_human,CHRM3,NRDD355,Antiparkinson,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P20309,antagonist,
1571,1982,Class A (Rhodopsin),small molecule,metixene,acm4_human,CHRM4,NRDD355,Antiparkinson,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08173,antagonist,
1572,1982,Class A (Rhodopsin),small molecule,metixene,acm5_human,CHRM5,NRDD355,Antiparkinson,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08912,antagonist,
1573,1978,Class A (Rhodopsin),small molecule,metoprolol,adrb1_human,ADRB1,NRDD359,Anti-Arrhythmia ; Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,antagonist,
1574,1992,Class A (Rhodopsin),small molecule,mivacurium,acm2_human,CHRM2,NRDD370,Muscle Relaxants,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08172,antagonist,
1575,1974,Class A (Rhodopsin),small molecule,molindone,drd2_human,DRD2,NRDD372,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
1576,1979,Class A (Rhodopsin),small molecule,nadolol,adrb1_human,ADRB1,NRDD376,Anti-Arrhythmia ; Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,antagonist,
1577,1979,Class A (Rhodopsin),small molecule,nadolol,adrb2_human,ADRB2,NRDD376,Anti-Arrhythmia ; Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P07550,antagonist,
1578,1988,Class A (Rhodopsin),small molecule,nizatidine,hrh2_human,HRH2,NRDD394,GI Anti-Ulcer ; antihistamines,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P25021,antagonist,
1579,1957,Class A (Rhodopsin),small molecule,orphenadrine,hrh1_human,HRH1,NRDD400,Antiparkinson s; Muscle Relaxants; Central,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1580,1983,Class A (Rhodopsin),small molecule,oxprenolol,adrb1_human,ADRB1,NRDD405,Antihypertensive ; Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,antagonist,
1581,1983,Class A (Rhodopsin),small molecule,oxprenolol,adrb2_human,ADRB2,NRDD405,Antihypertensive ; Anti-Arrhythmia,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P07550,antagonist,
1582,1982,Class A (Rhodopsin),small molecule,oxyphencyclimine,acm1_human,CHRM1,NRDD407,GI Anti-Ulcer ; anticholinergic; Antispasmodics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1583,1982,Class A (Rhodopsin),small molecule,oxyphencyclimine,acm2_human,CHRM2,NRDD407,GI Anti-Ulcer ; anticholinergic; Antispasmodics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P08172,antagonist,
1584,1982,Class A (Rhodopsin),small molecule,oxyphencyclimine,acm3_human,CHRM3,NRDD407,GI Anti-Ulcer ; anticholinergic; Antispasmodics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P20309,antagonist,
1585,1982,Class A (Rhodopsin),small molecule,oxyphenonium,acm1_human,CHRM1,NRDD408,Mydriatics,Aminergic ,4,,-,approved,Acetylcholine receptors (muscarinic),GPCR;Rhodopsin,established,-,P11229,antagonist,
1586,1987,Class A (Rhodopsin),small molecule,penbutolol,adrb1_human,ADRB1,NRDD417,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08588,antagonist,
1587,1987,Class A (Rhodopsin),small molecule,penbutolol,adrb2_human,ADRB2,NRDD417,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P07550,antagonist,
1588,1957,Class A (Rhodopsin),small molecule,perphenazine,drd1_human,DRD1,NRDD425,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P21728,antagonist,
1589,1957,Class A (Rhodopsin),small molecule,perphenazine,drd2_human,DRD2,NRDD425,schizophrenia,Aminergic ,4,,-,approved,Dopamine receptors,GPCR;Rhodopsin,established,-,P14416,antagonist,
1590,1994,Class A (Rhodopsin),small molecule,pheniramine,hrh1_human,HRH1,NRDD431,Anti-Allergic,Aminergic ,4,,-,approved,Histamine receptors,GPCR;Rhodopsin,established,-,P35367,antagonist,
1591,1953,Class A (Rhodopsin),small molecule,phenoxybenzamine,ada1a_human,ADRA1A,NRDD434,Anticonvulsants; Hypnotics and Sedatives,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P35348,antagonist,
1592,1952,Class A (Rhodopsin),small molecule,phentolamine,ada2a_human,ADRA2A,NRDD437,Antihypertensive,Aminergic ,4,,-,approved,Adrenoceptors,GPCR;Rhodopsin,established,-,P08913,antagonist,
