accession,entry_name,ENSG,ICD_Code,ICD_Title,Score,ot_genetics_portal,gene_burden,clingen,gene2phenotype,orphanet,genomics_england,uniprot_literature,uniprot_variants,sysbio,cancer_gene_census,cancer_biomarkers,intogen,eva,eva_somatic,chembl,slapenrich,crispr,crispr_screen,reactome,europepmc,expression_atlas,impc
P32239,gasr_human,ENSG00000110148,2C73.Z,"Malignant neoplasms of ovary, unspecified",0.2574105814709078,,,,,,,,,,,,,,,,0.846841721071534,,,,,,
P32239,gasr_human,ENSG00000110148,2C82.0,Adenocarcinoma of prostate,0.09856289609561261,,,,,,,,,,,,,,,,0.32425695978172797,,,,,,
P32239,gasr_human,ENSG00000110148,2C82.Y,Other specified malignant neoplasms of prostate,0.01273915460782155,,,,,,,,,,,,,,,,,,,,0.021277577916406734,0.09945531555261485,
P32239,gasr_human,ENSG00000110148,2D10.4,Medullary carcinoma of thyroid gland,0.030267324430104266,,,,,,,,,,,,,,,,,,,,0.24893725197847816,,
P32239,gasr_human,ENSG00000110148,2D11.2,Neuroblastoma of adrenal gland,0.11413196017202028,,,,,,,,,,,,,,,,0.37547681617845563,,,,,,
P32239,gasr_human,ENSG00000110148,2D40,Adenocarcinoma of unspecified site,0.04673859576874522,,,,,,,,,,,,,,,,,,,,0.3844072051651869,,
P32239,gasr_human,ENSG00000110148,2D4Y,Other specified malignant neoplasms of unspecified primary sites,0.024203520477105014,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.08862577824765419,,
P32239,gasr_human,ENSG00000110148,2D4Z,Unspecified malignant neoplasms of unspecified sites,0.05664625775763752,,,,,,,,,,,,,,,,,,,,0.4658939634262961,,
P32239,gasr_human,ENSG00000110148,2F37.Y,Other specified benign neoplasm of endocrine glands,0.04533973601876362,,,,,,,,,,,,,,,,,,,,0.3729021148203869,,
P32239,gasr_human,ENSG00000110148,2F90.Y,"Neoplasms of unknown behaviour of oral cavity or digestive organs, other specified site",0.014613380205631242,,,,,,,,,,,,,,,,,,,,0.12018950399488607,,
P32239,gasr_human,ENSG00000110148,2F9Z,Neoplasms of unknown behaviour of unspecified site,0.10664859833596244,,,,,,,,,,,,,,,,,,,,0.8771442305189423,,
P32239,gasr_human,ENSG00000110148,5A11,Type 2 diabetes mellitus,0.010930940168724531,,,,,,,,,,,,,,,,,,,,0.08990283278679857,,
P32239,gasr_human,ENSG00000110148,5A14,"Diabetes mellitus, type unspecified",0.01168012612715099,,,,,,,,,,,,,,,,,,,,0.0960646028547881,,
P32239,gasr_human,ENSG00000110148,5A51.1,Secondary hyperparathyroidism,0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
P32239,gasr_human,ENSG00000110148,5A61.5,Central diabetes insipidus,0.030571645579518532,,,,,,,,,,,,,,,,,,,,,,0.25144017789216644
P32239,gasr_human,ENSG00000110148,6A05.Z,"Attention deficit hyperactivity disorder, presentation unspecified",0.03168038514357264,,,,,,,,,,,,,,,,,,,,,,0.26055913985634077
P32239,gasr_human,ENSG00000110148,6A20.Z,"Schizophrenia, episode unspecified",0.01694934278012341,,,,,,,,,,,,,,,,,,,,0.1394019092856648,,
P32239,gasr_human,ENSG00000110148,6A60.Z,"Bipolar type I disorder, unspecified",0.00794596687572109,,,,,,,,,,,,,,,,,,,,0.06535256074324927,,
P32239,gasr_human,ENSG00000110148,6B00,Generalised anxiety disorder,0.011713628172090134,,,,,,,,,,,,,,,,,,,,0.09634014445484163,,
P32239,gasr_human,ENSG00000110148,6B01,Panic disorder,0.02281578982144178,,,,,,,,,,,,,,,,,,,,0.18765120891290765,,
P32239,gasr_human,ENSG00000110148,6B0Y,Other specified anxiety or fear-related disorders,0.006806428990443257,,,,,,,,,,,,,,,,,,,,0.0559802942800701,,
P32239,gasr_human,ENSG00000110148,6B20.Z,"Obsessive-compulsive disorder, unspecified",0.0029566388374776143,,,,,,,,,,,,,,,,,,,,0.024317231904464845,,
P32239,gasr_human,ENSG00000110148,6B40,Post traumatic stress disorder,0.008284748409182066,,,,,,,,,,,,,,,,,,,,0.06813891023230254,,
P32239,gasr_human,ENSG00000110148,6C40.2Z,"Alcohol dependence, unspecified",0.011826555349910457,,,,,,,,,,,,,,,,,,,,0.09726892761785938,,
P32239,gasr_human,ENSG00000110148,6C43.2Z,"Opioid dependence, unspecified",0.006731486408798861,,,,,,,,,,,,,,,,,,,,0.05536391999915832,,
P32239,gasr_human,ENSG00000110148,6C45.2Z,"Cocaine dependence, unspecified",0.0018478992734235094,,,,,,,,,,,,,,,,,,,,0.015198269940290528,,
P32239,gasr_human,ENSG00000110148,6E8Z,"Mental, behavioural or neurodevelopmental disorders, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P32239,gasr_human,ENSG00000110148,8A00.0Z,"Parkinson disease, unspecified",0.011456975495225754,,,,,,,,,,,,,,,,,,,,0.09422927362980127,,
P32239,gasr_human,ENSG00000110148,8A20,Alzheimer disease,0.006228285272022638,,,,,,,,,,,,,,,,,,,,,0.051225281697289515,
P32239,gasr_human,ENSG00000110148,8A80.Z,"Migraine, unspecified",0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P32239,gasr_human,ENSG00000110148,8C03.0,Diabetic polyneuropathy,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P32239,gasr_human,ENSG00000110148,8C0Z,"Polyneuropathy, unspecified",0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P32239,gasr_human,ENSG00000110148,8E43.0Z,"Neuropathic pain, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P32239,gasr_human,ENSG00000110148,BA41.Z,"Acute myocardial infarction, unspecified",0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
P32239,gasr_human,ENSG00000110148,DA22.1,Erosive gastro-oesophageal reflux disease,0.05261379875719713,,,,,,,,,,,,,,,0.08654570382665439,,,,,,,
P32239,gasr_human,ENSG00000110148,DA22.Z,"Gastro-oesophageal reflux disease, unspecified",0.4073287509908534,0.2463648467762795,,,,,,,,,,,,,,0.607930797611621,,,,,0.02262853524443256,,
P32239,gasr_human,ENSG00000110148,DA60,Gastric ulcer,0.007835708885740152,,,,,,,,,,,,,,,,,,,,0.06444573063681192,,
P32239,gasr_human,ENSG00000110148,DA60.Z,"Gastric ulcer, unspecified",0.008390078667767205,,,,,,,,,,,,,,,,,,,,0.0690052116188991,,
P32239,gasr_human,ENSG00000110148,DA61,"Peptic ulcer, site unspecified",0.26003013780287726,0.2454992214543247,,,,,,,,,,,,,,0.607930797611621,,,,,0.020296445156927984,,
P32239,gasr_human,ENSG00000110148,DA63.Z,"Duodenal ulcer, unspecified",0.16311085512802975,0.25857807841066277,,,,,,,,,,,,,,,,,,,0.19453785523571876,,
P32239,gasr_human,ENSG00000110148,DB92.1,Non-alcoholic steatohepatitis,0.039096569563710284,,,,,,,,,,,,,,,0.06079307976116211,,,,,0.07035616894692491,,
P32239,gasr_human,ENSG00000110148,DB92.Z,"Non-alcoholic fatty liver disease, unspecified",0.00406537840153172,,,,,,,,,,,,,,,,,,,,0.03343619386863916,,
P32239,gasr_human,ENSG00000110148,DB93.0,Hepatic fibrosis,0.015522353896757475,,,,,,,,,,,,,,,,,,,,0.12766546749844043,,
P32239,gasr_human,ENSG00000110148,DB93.1,Hepatic cirrhosis,0.01847899273423509,,,,,,,,,,,,,,,0.030396539880581056,,,,,,,
P32239,gasr_human,ENSG00000110148,DC32.Z,"Chronic pancreatitis, unspecified",0.03996821338487708,,,,,,,,,,,,,,,,,,,,,,0.32872338053854383
P32239,gasr_human,ENSG00000110148,DD91.0Z,"Irritable bowel syndrome, type unspecified",0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
P32239,gasr_human,ENSG00000110148,DE2Z,"Diseases of the digestive system, unspecified",0.0018478992734235094,,,,,,,,,,,,,,,,,,,,0.015198269940290528,,
P32239,gasr_human,ENSG00000110148,EA90.Z,Psoriasis of unspecified type,0.02250502852674892,,,,,,,,,,,,,,,,,,,,0.01823792392834863,0.18053583426731679,
P32239,gasr_human,ENSG00000110148,EB5Z,Cutaneous lupus erythematosus of unspecified type,0.002432012725124469,,,,,,,,,,,,,,,,,,,,,0.020002381312800094,
P32239,gasr_human,ENSG00000110148,FB83.0Z,"Osteopenia, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P32239,gasr_human,ENSG00000110148,GA10.Z,Endometriosis of unspecified site,0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
P32239,gasr_human,ENSG00000110148,LD28.1,Ehlers-Danlos syndrome,0.0025870589827929123,,,,,,,,,,,,,,,,,,,,0.021277577916406734,,
P32239,gasr_human,ENSG00000110148,MA18.0Z,"Elevated blood glucose level, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
P32239,gasr_human,ENSG00000110148,MB21.Z,"Symptoms and signs involving cognition, unspecified",0.0024022690554505615,,,,,,,,,,,,,,,,,,,,0.019757750922377682,,
P32239,gasr_human,ENSG00000110148,MB24.3,Anxiety,0.025920756585721925,,,,,,,,,,,,,,,,,,,,0.2131883817003255,,
P32239,gasr_human,ENSG00000110148,MB27.2Z,"Hallucinations, unspecified",0.002771848910135263,,,,,,,,,,,,,,,,,,,,0.02279740491043579,,
P32239,gasr_human,ENSG00000110148,MD92,Dyspepsia,0.038066725032524285,,,,,,,,,,,,,,,0.06079307976116211,,,,,0.03647584785669726,,
P32239,gasr_human,ENSG00000110148,MG3Z,"Pain, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
P32239,gasr_human,ENSG00000110148,MG43.7,Anorexia,0.0025870589827929123,,,,,,,,,,,,,,,,,,,,0.021277577916406734,,
Q02643,ghrhr_human,ENSG00000106128,1C62.Z,"Human immunodeficiency virus disease without mention of associated disease or condition, clinical stage unspecified",0.03695798546847018,,,,,,,,,,,,,,,0.06079307976116211,,,,,,,
Q02643,ghrhr_human,ENSG00000106128,1E32,"Influenza, virus not identified",0.0029566388374776143,,,,,,,,,,,,,,,,,,,,0.024317231904464845,,
Q02643,ghrhr_human,ENSG00000106128,1F54.Z,"Leishmaniasis, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,1G40,Sepsis without septic shock,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
Q02643,ghrhr_human,ENSG00000106128,1H0Z,"Infection, unspecified",0.008685126585090493,,,,,,,,,,,,,,,,,,,,0.07143186871936548,,
Q02643,ghrhr_human,ENSG00000106128,2A00.00,Glioblastoma of brain,0.17680277089136304,,,,,,,,,,,,,,,,0.5755749578908819,,,,0.06079307976116211,,
Q02643,ghrhr_human,ENSG00000106128,2A60.3Z,"Acute myeloid leukaemia, unspecified",0.015223610180887342,,,,,,,,,,,,,,,,,,,,0.12520841385809345,,
Q02643,ghrhr_human,ENSG00000106128,2B33.3,"Lymphoid leukaemia, not elsewhere classified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
Q02643,ghrhr_human,ENSG00000106128,2B91.Z,"Malignant neoplasms of rectosigmoid junction, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
Q02643,ghrhr_human,ENSG00000106128,2C10.Z,"Malignant neoplasm of pancreas, unspecified",0.0018478992734235094,,,,,,,,,,,,,,,,,,,,0.015198269940290528,,
Q02643,ghrhr_human,ENSG00000106128,2C12.02,Hepatocellular carcinoma of liver,0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
Q02643,ghrhr_human,ENSG00000106128,2C25.1,Small cell carcinoma of bronchus or lung,0.005595028355643402,,,,,,,,,,,,,,,,,,,,0.046016983985879646,,
Q02643,ghrhr_human,ENSG00000106128,2C25.Y,Other specified malignant neoplasms of bronchus or lung,0.0018478992734235094,,,,,,,,,,,,,,,,,,,,0.015198269940290528,,
Q02643,ghrhr_human,ENSG00000106128,2C30.Z,"Melanoma of skin, unspecified",0.003490476405355517,,,,,,,,,,,,,,,,,,,,0.02870784322054877,,
Q02643,ghrhr_human,ENSG00000106128,2C6Y,Other specified malignant neoplasms of breast,0.009670672864249698,,,,,,,,,,,,,,,,,,,,0.07953761268752042,,
Q02643,ghrhr_human,ENSG00000106128,2C6Z,"Malignant neoplasms of breast, unspecified",0.0025870589827929123,,,,,,,,,,,,,,,,,,,,0.021277577916406734,,
Q02643,ghrhr_human,ENSG00000106128,2C73.Z,"Malignant neoplasms of ovary, unspecified",0.1847899273423509,,,,,,,,,,,,,,,,0.607930797611621,,,,,,
Q02643,ghrhr_human,ENSG00000106128,2C82.0,Adenocarcinoma of prostate,0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
Q02643,ghrhr_human,ENSG00000106128,2C82.Y,Other specified malignant neoplasms of prostate,0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
Q02643,ghrhr_human,ENSG00000106128,2C90.0,"Renal cell carcinoma of kidney, except renal pelvis",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
Q02643,ghrhr_human,ENSG00000106128,2D10.4,Medullary carcinoma of thyroid gland,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,2D11.2,Neuroblastoma of adrenal gland,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
Q02643,ghrhr_human,ENSG00000106128,2D11.Z,"Malignant neoplasms of adrenal gland, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,2D40,Adenocarcinoma of unspecified site,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,2D4Y,Other specified malignant neoplasms of unspecified primary sites,0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,2D4Z,Unspecified malignant neoplasms of unspecified sites,0.03254186360257247,,,,,,,,,,,,,,,,,,,,0.26764447310795697,,
Q02643,ghrhr_human,ENSG00000106128,2F37.Y,Other specified benign neoplasm of endocrine glands,0.02021723023048913,,,,,,,,,,,,,,,,,,,,0.16627904286077133,,
Q02643,ghrhr_human,ENSG00000106128,2F9A,Neoplasms of unknown behaviour of endocrine glands,0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
Q02643,ghrhr_human,ENSG00000106128,2F9Z,Neoplasms of unknown behaviour of unspecified site,0.02702636117269204,,,,,,,,,,,,,,,,,,,,0.22228155966822669,,
Q02643,ghrhr_human,ENSG00000106128,3A70.Z,"Aplastic anaemia, unspecified",0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
Q02643,ghrhr_human,ENSG00000106128,4A8Z,Allergic or hypersensitivity conditions of unspecified type,0.013428068053544163,,,,,,,,,,,,,,,,,,,,0.11044076156611114,,
Q02643,ghrhr_human,ENSG00000106128,4B20.0,Sarcoidosis of lung,0.014783194187388075,,,,,,,,,,,,,,,,,,,,0.12158615952232422,,
Q02643,ghrhr_human,ENSG00000106128,4B20.Z,"Sarcoidosis, unspecified",0.02716411931932558,,,,,,,,,,,,,,,,,,,,0.22341456812227073,,
Q02643,ghrhr_human,ENSG00000106128,5A10,Type 1 diabetes mellitus,0.012442521774384962,,,,,,,,,,,,,,,,,,,,0.10233501759795621,,
Q02643,ghrhr_human,ENSG00000106128,5A11,Type 2 diabetes mellitus,0.07576387021036388,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.060793079761162105,,
Q02643,ghrhr_human,ENSG00000106128,5A14,"Diabetes mellitus, type unspecified",0.010533025858514003,,,,,,,,,,,,,,,,,,,,0.086630138659656,,
Q02643,ghrhr_human,ENSG00000106128,5A41,Hypoglycaemia without associated diabetes,0.013458866374767892,,,,,,,,,,,,,,,,,,,,0.11069406606511602,,
Q02643,ghrhr_human,ENSG00000106128,5A60.0,Acromegaly or pituitary gigantism,0.01885163356492713,,,,,,,,,,,,,,,,,,,,0.1550475287564767,,
Q02643,ghrhr_human,ENSG00000106128,5A61.Y,Other specified hypofunction or disorders of pituitary gland,0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
Q02643,ghrhr_human,ENSG00000106128,5A80.0,Clinical hyperandrogenism,0.003675266332697868,,,,,,,,,,,,,,,,,,,,0.030227670214577826,,
Q02643,ghrhr_human,ENSG00000106128,5A80.1,Polycystic ovary syndrome,0.012935294913964564,,,,,,,,,,,,,,,,,,,,0.1063878895820337,,
Q02643,ghrhr_human,ENSG00000106128,6A05.Z,"Attention deficit hyperactivity disorder, presentation unspecified",0.04434958256216421,,,,,,,,,,,,,,,,,,,,,,0.36475847856697263
Q02643,ghrhr_human,ENSG00000106128,6B40,Post traumatic stress disorder,0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
Q02643,ghrhr_human,ENSG00000106128,6E0Y,Other specified neurocognitive disorders,0.33252070038844916,,,,,,,,,,,,,,,,,,0.5469713028108197,,,,
Q02643,ghrhr_human,ENSG00000106128,8A00.0Z,"Parkinson disease, unspecified",0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
Q02643,ghrhr_human,ENSG00000106128,9B71.0Z,"Diabetic retinopathy, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,BA41.Z,"Acute myocardial infarction, unspecified",0.017370253170180986,,,,,,,,,,,,,,,,,,,,0.14286373743873096,,
Q02643,ghrhr_human,ENSG00000106128,BD1Z,"Heart failure, unspecified",0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
Q02643,ghrhr_human,ENSG00000106128,BD40.Z,"Atherosclerotic chronic arterial occlusive disease, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,CA08.0Z,"Allergic rhinitis, unspecified",0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
Q02643,ghrhr_human,ENSG00000106128,CA22.Z,"Chronic obstructive pulmonary disease, unspecified",0.07428555079162506,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.012158615952232422,,
Q02643,ghrhr_human,ENSG00000106128,DD71.Z,"Ulcerative colitis, unspecified",0.0044349582562164215,,,,,,,,,,,,,,,,,,,,0.03647584785669726,,
Q02643,ghrhr_human,ENSG00000106128,EL3Y,Other specified cutaneous markers of internal disorders,0.506889036807143,,,,,,,,,,,,,,,0.8337939758909385,,,,,,,
Q02643,ghrhr_human,ENSG00000106128,FA0Z,"Osteoarthritis, unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,FB83.1Z,"Osteoporosis, unspecified",0.11095353927361232,0.16907791608547545,,,,,,,,,,,,,,,,,,,,,0.26864461946457535
Q02643,ghrhr_human,ENSG00000106128,GB61.Z,"Chronic kidney disease, stage unspecified",0.005543697820270528,,,,,,,,,,,,,,,,,,,,0.045594809820871586,,
Q02643,ghrhr_human,ENSG00000106128,MA18.0Z,"Elevated blood glucose level, unspecified",0.00406537840153172,,,,,,,,,,,,,,,,,,,,0.03343619386863916,,
Q02643,ghrhr_human,ENSG00000106128,MB21.Z,"Symptoms and signs involving cognition, unspecified",0.07447034071896741,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,ND56.Z,"Unspecified injury to unspecified part of trunk, limb or body region",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q02643,ghrhr_human,ENSG00000106128,PL11.Y,Other specified mode of injury or harm associated with a surgical or other medical procedure,0.008500336657748143,,,,,,,,,,,,,,,,,,,,0.06991204172533642,,
Q02643,ghrhr_human,ENSG00000106128,RA01,COVID-19,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
Q92847,ghsr_human,ENSG00000121853,1C62.Z,"Human immunodeficiency virus disease without mention of associated disease or condition, clinical stage unspecified",0.0022174791281082107,,,,,,,,,,,,,,,,,,,,0.01823792392834863,,
Q92847,ghsr_human,ENSG00000121853,1G40,Sepsis without septic shock,0.024784497539262127,,,,,,,,,,,,,,,,,,,,0.20384308244156266,,
Q92847,ghsr_human,ENSG00000121853,1H0Z,"Infection, unspecified",0.00406537840153172,,,,,,,,,,,,,,,,,,,,0.03343619386863916,,
Q92847,ghsr_human,ENSG00000121853,2A00.00,Glioblastoma of brain,0.2624543028032099,,,,,,,,,,,,,,,,0.8634347982839977,,,,,,
Q92847,ghsr_human,ENSG00000121853,2A82.00,Chronic lymphocytic leukaemia of B-cell type,0.0014783194187388072,,,,,,,,,,,,,,,,,,,,0.012158615952232422,,
Q92847,ghsr_human,ENSG00000121853,2B91.Z,"Malignant neoplasms of rectosigmoid junction, unspecified",0.003141428764819965,,,,,,,,,,,,,,,,,,,,0.025837058898493893,,
Q92847,ghsr_human,ENSG00000121853,2C10.1,Neuroendocrine neoplasms of pancreas,0.005245980715107851,,,,,,,,,,,,,,,,,,,,0.043146199663824776,,
Q92847,ghsr_human,ENSG00000121853,2C10.Y,Other specified malignant neoplasms of pancreas,0.09239496367117545,,,,,,,,,,,,,,,0.15198269940290526,,,,,,,
Q92847,ghsr_human,ENSG00000121853,2C12.02,Hepatocellular carcinoma of liver,0.002771848910135263,,,,,,,,,,,,,,,,,,,,0.02279740491043579,,
Q92847,ghsr_human,ENSG00000121853,2C25.1,Small cell carcinoma of bronchus or lung,0.0073915970936940375,,,,,,,,,,,,,,,,,,,,0.06079307976116211,,
Q92847,ghsr_human,ENSG00000121853,2C25.5,Unspecified malignant epithelial neoplasm of bronchus or lung,0.03970765958732436,,,,,,,,,,,,,,,,,,,,0.030396539880581056,0.3189812895068176,
Q92847,ghsr_human,ENSG00000121853,2C25.Y,Other specified malignant neoplasms of bronchus or lung,0.07603486621762762,,,,,,,,,,,,,,,0.12158615952232422,,,,,0.06970843684879113,,
Q92847,ghsr_human,ENSG00000121853,2C27.Y,Other specified malignant neoplasms of thymus,0.07018054521678548,,,,,,,,,,,,,,,,,,,,0.5772083392756537,,
Q92847,ghsr_human,ENSG00000121853,2C6Y,Other specified malignant neoplasms of breast,0.04214105004762779,0.06612719074024526,,,,,,,,,,,,,,,,,,,0.06383273374922022,,
Q92847,ghsr_human,ENSG00000121853,2C6Z,"Malignant neoplasms of breast, unspecified",0.026781809491868407,,,,,,,,,,,,,,,,,,,,0.22027021494129065,,
Q92847,ghsr_human,ENSG00000121853,2C73.Z,"Malignant neoplasms of ovary, unspecified",0.2574105814709078,,,,,,,,,,,,,,,,0.846841721071534,,,,,,
Q92847,ghsr_human,ENSG00000121853,2C90.0,"Renal cell carcinoma of kidney, except renal pelvis",0.002751316695986113,,,,,,,,,,,,,,,,,,,,0.02262853524443256,,
Q92847,ghsr_human,ENSG00000121853,2D10.Y,Other specified malignant neoplasms of thyroid gland,0.005707955533463728,,,,,,,,,,,,,,,,,,,,0.0469457671488974,,
Q92847,ghsr_human,ENSG00000121853,2D11.2,Neuroblastoma of adrenal gland,0.010348235931171651,,,,,,,,,,,,,,,,,,,,0.08511031166562696,,
Q92847,ghsr_human,ENSG00000121853,2D11.Z,"Malignant neoplasms of adrenal gland, unspecified",0.005543697820270528,,,,,,,,,,,,,,,,,,,,0.045594809820871586,,
Q92847,ghsr_human,ENSG00000121853,2D40,Adenocarcinoma of unspecified site,0.0036957985468470188,,,,,,,,,,,,,,,,,,,,0.030396539880581056,,
Q92847,ghsr_human,ENSG00000121853,2D4Y,Other specified malignant neoplasms of unspecified primary sites,0.008383399412797055,,,,,,,,,,,,,,,,,,,,0.06895027728265232,,
