,Drug Name,Drug Class,LigandType,ModeOfAction,DrugAliases,TargetCategory,Gene,EntryName,Uniprot,Class,Target class,Subfamily,Target_novelty,INDEX,Trial name,Indication(s),Phase,PhaseDate,ClinicalStatus,Status,Approval,Note
1590,amelubant,small molecule,Lipid ,antagonist,,primary,LTB4R,lt4r1_human,Q15722,Class A (Rhodopsin),GPCR;Rhodopsin,Leukotriene receptors,not established,ASH_Sep2016_302,amelubant,chronic obstructive pulmonary disease (COPD),2,2014,discontinued,in trial,-,Disontinued due to significant increase in pulmonary related serious adverse events 
1591,asfotase alfa,enzyme,Lipid ,agonist,,primary,S1PR1,s1pr1_human,P21453,Class A (Rhodopsin),GPCR;Rhodopsin,Lysophospholipid (S1P) receptors,established,ASH_Sep2016_303,asfotase alfa,hypophosphatasia,4,,-,approved,2015,
1592,siponimod,small molecule,Lipid ,agonist,,primary,S1PR1,s1pr1_human,P21453,Class A (Rhodopsin),GPCR;Rhodopsin,Lysophospholipid (S1P) receptors,established,ASH_Sep2016_304,siponimod,chronic progressive multiple sclerosis,3,2014,ongoing,in trial,-,
1593,ibipinabant,small molecule,Lipid ,antagonist,,primary,CNR1,cnr1_human,P21554,Class A (Rhodopsin),GPCR;Rhodopsin,Cannabinoid receptors,established,ASH_Sep2016_305,ibipinabant,Antidiabetic,3,2007,discontinued,in trial,-,
1594,drinabant,small molecule,Lipid ,antagonist,,primary,CNR1,cnr1_human,P21554,Class A (Rhodopsin),GPCR;Rhodopsin,Cannabinoid receptors,established,ASH_Sep2016_306,drinabant,schizophrenia,2,2007,discontinued,in trial,-,discontinued due to insufficient level of efficacy
1595,vidupiprant,small molecule,Lipid ,antagonist,,primary,PTGDR,pd2r_human,Q13258,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,not established,ASH_Sep2016_307,"vidupiprant, AMG853",Anti-Asthmatic,2,2009,discontinued,in trial,-,
1596,fevipiprant,small molecule,Lipid ,antagonist,,primary,GPR44,pd2r2_human,Q9Y5Y4,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,not established,ASH_Sep2016_308,fevipiprant,Anti-Asthmatic,3,2017,recruiting,in trial,-,
1597,setipiprant,small molecule,Lipid ,antagonist,,primary,GPR44,pd2r2_human,Q9Y5Y4,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,not established,ASH_Sep2016_309,setipiprant,seasonal allergic rhinitis,3,2016,recruiting,in trial,-,
1598,loxapine,small molecule,Aminergic ,antagonist,,secondary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_31,loxapine,psychosis,4,,-,approved,1975,
1599,vidupiprant,small molecule,Lipid ,antagonist,,primary,GPR44,pd2r2_human,Q9Y5Y4,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,not established,ASH_Sep2016_310,"vidupiprant, AMG853",Anti-Asthmatic,2,2009,discontinued,in trial,-,
1600,azd1981,small molecule,Lipid ,antagonist,,primary,GPR44,pd2r2_human,Q9Y5Y4,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,not established,ASH_Sep2016_311,azd1981,Anti-Asthmatic,2,2014,discontinued,in trial,-,
1601,misoprostol,small molecule,Lipid ,agonist,,primary,PTGER3,pe2r3_human,P43115,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,established,ASH_Sep2016_312,misoprostol,hemorrhage,4,,-,approved,1988,
1602,ralinepag,small molecule,Lipid ,agonist,,primary,PTGIR,pi2r_human,P43119,Class A (Rhodopsin),GPCR;Rhodopsin,Prostanoid receptors,established,ASH_Sep2016_314,"ralinepag, APD-811",Antihypertensive,2,2014,recruiting,in trial,-,
1603,apadenoson,small molecule,Nucleotide ,agonist,,primary,ADORA2A,aa2ar_human,P29274,Class A (Rhodopsin),GPCR;Rhodopsin,Adenosine receptors,established,ASH_Sep2016_315,apadenoson,atrial fibrillation,3,2011,discontinued,in trial,-,
1604,pentoxifylline,small molecule,Nucleotide ,antagonist,,secondary,ADORA2A,aa2br_human,P29275,Class A (Rhodopsin),GPCR;Rhodopsin,Adenosine receptors,established,ASH_Sep2016_316,pentoxifylline,irritable bowel syndrome,4,,-,approved,1984,
1605,caffeine,small molecule,Nucleotide ,antagonist,,secondary,ADORA2B,aa2br_human,P29275,Class A (Rhodopsin),GPCR;Rhodopsin,Adenosine receptors,established,ASH_Sep2016_317,caffeine,coronary artery disease,4,,-,approved,1999,
1606,theophylline,small molecule,Nucleotide ,antagonist,,secondary,ADORA3,aa3r_human,P0DMS8,Class A (Rhodopsin),GPCR;Rhodopsin,Adenosine receptors,established,ASH_Sep2016_318,theophylline,Anti-Asthmatic,4,,-,approved,1976,
1607,caffeine,small molecule,Nucleotide ,antagonist,,secondary,ADORA3,aa3r_human,P0DMS8,Class A (Rhodopsin),GPCR;Rhodopsin,Adenosine receptors,established,ASH_Sep2016_319,caffeine,atherosclerosis,4,,-,approved,1999,
1608,cyclobenzaprine,small molecule,Aminergic ,antagonist,,secondary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_32,cyclobenzaprine,spasticity,4,,-,approved,1977,
1609,cf101,small molecule,Nucleotide ,agonist,,primary,ADORA3,aa3r_human,P0DMS8,Class A (Rhodopsin),GPCR;Rhodopsin,Adenosine receptors,established,ASH_Sep2016_320,"cf101, Piclidenoson",keratoconjunctivitis sicca,3,2015,not open yet,in trial,-,
1610,calcitonin salmon recombinant,peptide,Peptide,agonist,,primary,CALCR,calcr_human,P30988,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,established,ASH_Sep2016_321,calcitonin salmon recombinant,osteitis deformans,4,,-,approved,2005,
1611,calcitonin salmon recombinant,peptide,Peptide,agonist,,primary,CALCR,calcr_human,P30988,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,established,ASH_Sep2016_323,calcitonin salmon,postmenopausal osteoporosis,4,,-,approved,1978,
1612,calcitonin human,peptide,Peptide,agonist,,primary,CALCR,calcr_human,P30988,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,established,ASH_Sep2016_324,calcitonin human,parathyroid disease,4,,-,approved,1986,
1613,davalintide,protein,Peptide,agonist,,primary,CALCR,calcr_human,P30988,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,established,ASH_Sep2016_325,davalintide,Anti-obesity,2,2008,discontinued,in trial,-,
1614,telcagepant,small molecule,Peptide,antagonist,,primary,CALCRL,calrl_human,Q16602,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,not established,ASH_Sep2016_326,telcagepant,Anti-migraine,3,2008,discontinued,in trial,-,
1615,ubrogepant,small molecule,Peptide,antagonist,,primary,CALCRL,calrl_human,Q16602,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,not established,ASH_Sep2016_327,ubrogepant,Anti-migraine,3,2016,recruiting,in trial,-,
1616,davalintide,protein,Peptide,agonist,,secondary,CALCRL,calrl_human,Q16602,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,not established,ASH_Sep2016_328,davalintide,Anti-obesity,2,2008,discontinued,in trial,-,
1617,rimegepant,small molecule,Peptide,antagonist,,primary,CALCRL,calrl_human,Q16602,Class B1 (Secretin),GPCR;Secretin,Calcitonin receptors,not established,ASH_Sep2016_329,rimegepant,Anti-migraine,2,2011,discontinued,in trial,-,
1618,nefazodone,small molecule,Aminergic ,antagonist,,primary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_33,nefazodone,unipolar depression,4,,-,approved,1994,
1619,emicerfont,small molecule,Peptide,antagonist,,primary,CRHR1,crfr1_human,P34998,Class B1 (Secretin),GPCR;Secretin,Corticotropin-releasing factor receptors,not established,ASH_Sep2016_330,emicerfont,irritable bowel syndrome,2,2007,discontinued,in trial,-,
1620,pexacerfont,small molecule,Peptide,antagonist,,primary,CRHR1,crfr1_human,P34998,Class B1 (Secretin),GPCR;Secretin,Corticotropin-releasing factor receptors,not established,ASH_Sep2016_331,pexacerfont,anxiety,3,2008,discontinued,in trial,-,
1621,dulaglutide,protein,Peptide,agonist,,primary,GLP1R,glp1r_human,P43220,Class B1 (Secretin),GPCR;Secretin,Glucagon receptor family,established,ASH_Sep2016_332,dulaglutide,Antidiabetic,4,,-,approved,2014,
1622,mk-0893,small molecule,Peptide,antagonist,,primary,GCGR,glr_human,P47871,Class B1 (Secretin),GPCR;Secretin,Glucagon receptor family,established,ASH_Sep2016_333,mk-0893,Antidiabetic,2,2013,discontinued,in trial,-,
1623,glucagon,peptide,Peptide,agonist,,primary,GCGR,glr_human,P47871,Class B1 (Secretin),GPCR;Secretin,Glucagon receptor family,established,ASH_Sep2016_334,glucagon hydrochloride recombinant,hypoglycemia,4,,-,approved,1998,
1624,decoglurant,small molecule,Amino acid ,NAM,,primary,GRM2,grm2_human,Q14416,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,not established,ASH_Sep2016_336,decoglurant,unipolar depression,2,2011,discontinued,in trial,-,
1625,decoglurant,small molecule,Amino acid ,NAM,,primary,GRM3,grm3_human,Q14832,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,not established,ASH_Sep2016_338,decoglurant,unipolar depression,2,2011,discontinued,in trial,-,
1626,dipraglurant,small molecule,Amino acid ,NAM,,primary,GRM5,grm5_human,P41594,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,established,ASH_Sep2016_339,dipraglurant,Antiparkinson,2,2011,completed,in trial,-,
1627,thioridazine,small molecule,Aminergic ,antagonist,,secondary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_34,thioridazine,psychosis,4,,-,approved,1962,
1628,mavoglurant,small molecule,Amino acid ,antagonist,,primary,GRM5,grm5_human,P41594,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,established,ASH_Sep2016_340,mavoglurant,obsessive-compulsive disorder,2,2016,recruiting,in trial,-,
1629,basimglurant,small molecule,Amino acid ,NAM,,primary,GRM5,grm5_human,P41594,Class C (Glutamate) ,GPCR;Glutamate,Metabotropic glutamate receptors,established,ASH_Sep2016_341,basimglurant,fragile x syndrome,2,2015,completed,in trial,-,
1630,glasdegib,small molecule,Protein,antagonist,,primary,SMO,smo_human,Q99835,Class F (Frizzled),GPCR;Frizzled,Frizzled,established,ASH_Sep2016_343,glasdegib,Antineoplastic,2,2016,completed,in trial,-,
1631,tak-441,small molecule,Protein,antagonist,,primary,SMO,smo_human,Q99835,Class F (Frizzled),GPCR;Frizzled,Frizzled,established,ASH_Sep2016_344,tak-441,basal cell carcinoma,1,2010,discontinued,in trial,-,
1632,abaloparatide,peptide,Peptide,agonist,,primary,PTHR1,pth1r_human,Q03431,Class B1 (Secretin),GPCR;Secretin,Parathyroid hormone receptors,established,ASH_Sep2016_345,"Abaloparatide, ITM-058, BA-058",Anti-osteoporotic,4,,-,approved,2017,
1633,methixene,small molecule,Aminergic ,antagonist,,secondary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_35,methixene,Antiparkinson,4,,-,approved,1982,
1634,trifluoperazine,small molecule,Aminergic ,antagonist,,secondary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_36,trifluoperazine,psychosis,4,,-,approved,1959,
1635,trimipramine,small molecule,Aminergic ,antagonist,,primary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_37,trimipramine,unipolar depression,4,,-,approved,1979,
1636,esmirtazapine,small molecule,Aminergic ,antagonist,,primary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_38,esmirtazapine,insomnia,3,2008,discontinued,in trial,-,
1637,vabicaserin,small molecule,Aminergic ,agonist,,primary,HTR2C,5ht2c_human,P28335,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_39,vabicaserin,schizophrenia,2,2008,discontinued,in trial,-,
1638,metoclopramide,small molecule,Aminergic ,antagonist,,secondary,HTR4,5ht4r_human,Q13639,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_40,metoclopramide,pregnancy,4,,-,approved,1979,is this a completely different indication?
1639,naronapride,small molecule,Aminergic ,agonist,,primary,HTR4,5ht4r_human,Q13639,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_41,naronapride,constipation,2,2009,completed,in trial,-,
1640,idalopirdine,small molecule,Aminergic ,antagonist,,primary,HTR6,5ht6r_human,P50406,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_42,idalopirdine,Alzheimer's disease,3,2014,recruiting,in trial,-,
1641,cerlapirdine,small molecule,Aminergic ,antagonist,,primary,HTR6,5ht6r_human,P50406,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_43,cerlapirdine,Alzheimer's disease,2,2009,discontinued,in trial,-,
1642,intepirdine,small molecule,Aminergic ,antagonist,,primary,HTR6,5ht6r_human,P50406,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_44,intepirdine,Alzheimer's disease,2,2016,recruiting,in trial,-,
1643,pf-05212377,small molecule,Aminergic ,antagonist,,primary,HTR6,5ht6r_human,P50406,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_45,pf-05212377,Alzheimer's disease,2,2012,terminated,in trial,-,Terminated not due to safety concerns - may still be viable drug to investigate
1644,ly2590443,small molecule,Aminergic ,antagonist,,primary,HTR7,5ht7r_human,P34969,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_46,ly2590443,Anti-migraine,2,2008,discontinued,in trial,-,
1645,mepenzolate,small molecule,Aminergic ,antagonist,,primary,CHRM1,acm1_human,P11229,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_47,mepenzolate,digestive system disease,4,,-,approved,1956,
1646,diphemanil,small molecule,Aminergic ,antagonist,,secondary,CHRM1,acm1_human,P11229,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_48,diphemanil,digestive system disease,4,,-,approved,1982,
1647,methixene,small molecule,Aminergic ,antagonist,,primary,CHRM1,acm1_human,P11229,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_49,methixene,Antiparkinson,4,,-,approved,1982,
1648,gsk163090,small molecule,Aminergic ,antagonist,,primary,HTR1A,5ht1a_human,P08908,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_5,gsk163090,unipolar depression,2,2009,discontinued,in trial,-,
1649,methscopolamine,small molecule,Aminergic ,antagonist,,primary,CHRM1,acm1_human,P11229,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_50,methscopolamine,cycloplegia,4,,-,approved,1953,
1650,isopropamide,small molecule,Aminergic ,antagonist,,primary,CHRM1,acm1_human,P11229,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_51,isopropamide,digestive system disease,4,,-,approved,1957,
1651,hexocyclium,small molecule,Aminergic ,antagonist,,primary,CHRM1,acm1_human,P11229,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_52,hexocyclium,digestive system disease,4,,-,approved,1982,
1652,fesoterodine,small molecule,Aminergic ,antagonist,,primary,CHRM2,acm2_human,P08172,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_53,fesoterodine,prostate adenocarcinoma,4,,-,approved,2007,
1653,darifenacin,small molecule,Aminergic ,antagonist,,secondary,CHRM2,acm2_human,P08172,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_54,darifenacin,overactive bladder,4,,-,approved,2004,
1654,propantheline,small molecule,Aminergic ,antagonist,,secondary,CHRM2,acm2_human,P08172,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_55,propantheline,digestive system disease,4,,-,approved,1953,
1655,batefenterol,small molecule,Aminergic ,agonist,,primary,CHRM2,acm2_human,P08172,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_56,batefenterol,chronic obstructive pulmonary disease (COPD),2,2015,completed,in trial,-,
1656,bethanechol,small molecule,Aminergic ,agonist,,primary,CHRM2,acm2_human,P08172,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_57,bethanechol,eosinophilic esophagitis,4,,-,approved,1948,
1657,aripiprazole,small molecule,Aminergic ,partial agonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_58,"aripiprazole lauroxil, alks 9070",psychosis,4,,-,approved,2015,
1658,chlorpromazine,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_59,chlorpromazine,psychosis,4,,-,approved,1957,
1659,eletriptan,small molecule,Aminergic ,agonist,,primary,HTR1B,5ht1b_human,P28222,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_6,eletriptan,Anti-migraine,4,,-,approved,2002,
1660,ergoloid,small molecule,Aminergic ,agonist,,secondary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_60,ergoloid,cardiovascular disease,4,,-,approved,1953,
1661,fluphenazine decanoate,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_61,fluphenazine decanoate,psychosis,4,,-,approved,1972,
1662,trimipramine,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_62,trimipramine,unipolar depression,4,,-,approved,1979,
1663,levomepromazine,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_63,levomepromazine,psychosis,4,,-,approved,1982,Approved prior to 1982 and then discontinued
1664,amoxapine,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_64,amoxapine,unipolar depression,4,,-,approved,1980,
1665,haloperidol decanoate,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_65,haloperidol decanoate,psychosis,4,,-,approved,1986,
1666,fluphenazine enanthate,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_66,fluphenazine enanthate,psychosis,4,,-,approved,1967,
1667,thiothixene,small molecule,Aminergic ,antagonist,,primary,DRD2,drd2_human,P14416,Class A (Rhodopsin),GPCR;Rhodopsin,Dopamine receptors,established,ASH_Sep2016_67,thiothixene,psychosis,4,,-,approved,1967,
1668,acetylcholine,small molecule,Aminergic ,agonist,,primary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_68,acetylcholine,Antiglaucomic,4,,-,approved,1973,
1669,propantheline,small molecule,Aminergic ,antagonist,,secondary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_69,propantheline,digestive system disease,4,,-,approved,1953,
1670,ergoloid,small molecule,Aminergic ,agonist,,secondary,HTR1B,5ht1b_human,P28222,Class A (Rhodopsin),GPCR;Rhodopsin,5-Hydroxytryptamine receptors,established,ASH_Sep2016_7,ergoloid,cardiovascular disease,4,,-,approved,1953,
1671,tropicamide,small molecule,Aminergic ,antagonist,,secondary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_70,tropicamide,myopia,4,,-,approved,1960,
1672,glycopyrrolate,small molecule,Aminergic ,antagonist,,secondary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_71,glycopyrrolate,obstructive lung disease,4,,-,approved,1961,
1673,ipratropium,small molecule,Aminergic ,antagonist,,primary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_72,ipratropium,chronic obstructive pulmonary disease (COPD),4,,-,approved,1986,
1674,cyclopentolate,small molecule,Aminergic ,antagonist,,secondary,CHRM3,acm3_human,P20309,Class A (Rhodopsin),GPCR;Rhodopsin,Acetylcholine receptors (muscarinic),established,ASH_Sep2016_73,cyclopentolate,cycloplegia,4,,-,approved,1974,
