,helm_notation,molecule_chembl_id
14744,,CHEMBL2108361
14745,,CHEMBL2108370
14746,,CHEMBL2108378
14747,,CHEMBL2108380
14748,,CHEMBL2108400
14749,,CHEMBL2108401
14750,,CHEMBL2108402
14751,,CHEMBL2108403
14752,,CHEMBL2108404
14753,,CHEMBL2108407
14754,,CHEMBL2108411
14755,,CHEMBL2108412
14756,,CHEMBL2108419
14757,,CHEMBL2108421
14758,,CHEMBL2108429
14759,,CHEMBL2108431
14760,,CHEMBL2108438
14761,,CHEMBL2108442
14762,,CHEMBL2108457
14763,,CHEMBL2108459
14764,,CHEMBL2108464
14765,,CHEMBL2108471
14766,,CHEMBL2108474
14767,,CHEMBL2108475
14768,,CHEMBL2108479
14769,,CHEMBL2108489
14770,,CHEMBL2108499
14771,,CHEMBL2108501
14772,,CHEMBL2108521
14773,,CHEMBL2108538
14774,,CHEMBL2108557
14775,,CHEMBL2108566
14776,,CHEMBL2108567
14777,,CHEMBL2108568
14778,,CHEMBL2108571
14779,,CHEMBL2108575
14780,,CHEMBL2108576
14781,,CHEMBL2108581
14782,,CHEMBL2108583
14783,"PEPTIDE1{A.I.Q.M.T.Q.S.P.S.S.L.S.A.S.V.G.D.R.V.T.I.T.C.Q.A.S.Q.S.I.N.N.E.L.S.W.Y.Q.Q.K.P.G.K.A.P.K.L.L.I.Y.R.A.S.T.L.A.S.G.V.P.S.R.F.S.G.S.G.S.G.T.D.F.T.L.T.I.S.S.L.Q.P.D.D.F.A.T.Y.Y.C.Q.Q.G.Y.S.L.R.N.I.D.N.A.F.G.G.G.T.K.V.E.I.K.R.T.V.A.A.P.S.V.F.I.F.P.P.S.D.E.Q.L.K.S.G.T.A.S.V.V.C.L.L.N.N.F.Y.P.R.E.A.K.V.Q.W.K.V.D.N.A.L.Q.S.G.N.S.Q.E.S.V.T.E.Q.D.S.K.D.S.T.Y.S.L.S.S.T.L.T.L.S.K.A.D.Y.E.K.H.K.V.Y.A.C.E.V.T.H.Q.G.L.S.S.P.V.T.K.S.F.N.R.G.E.C}|PEPTIDE2{E.V.Q.L.V.E.S.G.G.G.L.V.Q.P.G.G.S.L.R.L.S.C.A.A.S.G.F.S.L.S.N.Y.Y.V.T.W.V.R.Q.A.P.G.K.G.L.E.W.V.G.I.I.Y.G.S.D.E.T.A.Y.A.T.S.A.I.G.R.F.T.I.S.R.D.N.S.K.N.T.L.Y.L.Q.M.N.S.L.R.A.E.D.T.A.V.Y.Y.C.A.R.D.D.S.S.D.W.D.A.K.F.N.L.W.G.Q.G.T.L.V.T.V.S.S.A.S.T.K.G.P.S.V.F.P.L.A.P.S.S.K.S.T.S.G.G.T.A.A.L.G.C.L.V.K.D.Y.F.P.E.P.V.T.V.S.W.N.S.G.A.L.T.S.G.V.H.T.F.P.A.V.L.Q.S.S.G.L.Y.S.L.S.S.V.V.T.V.P.S.S.S.L.G.T.Q.T.Y.I.C.N.V.N.H.K.P.S.N.T.K.V.D.K.R.V.E.P.K.S.C.D.K.T.H.T.C.P.P.C.P.A.P.E.L.L.G.G.P.S.V.F.L.F.P.P.K.P.K.D.T.L.M.I.S.R.T.P.E.V.T.C.V.V.V.D.V.S.H.E.D.P.E.V.K.F.N.W.Y.V.D.G.V.E.V.H.N.A.K.T.K.P.R.E.E.Q.Y.A.S.T.Y.R.V.V.S.V.L.T.V.L.H.Q.D.W.L.N.G.K.E.Y.K.C.K.V.S.N.K.A.L.P.A.P.I.E.K.T.I.S.K.A.K.G.Q.P.R.E.P.Q.V.Y.T.L.P.P.S.R.E.E.M.T.K.N.Q.V.S.L.T.C.L.V.K.G.F.Y.P.S.D.I.A.V.E.W.E.S.N.G.Q.P.E.N.N.Y.K.T.T.P.P.V.L.D.S.D.G.S.F.F.L.Y.S.K.L.T.V.D.K.S.R.W.Q.Q.G.N.V.F.S.C.S.V.M.H.E.A.L.H.N.H.Y.T.Q.K.S.L.S.L.S.P.G.K}|PEPTIDE3{E.V.Q.L.V.E.S.G.G.G.L.V.Q.P.G.G.S.L.R.L.S.C.A.A.S.G.F.S.L.S.N.Y.Y.V.T.W.V.R.Q.A.P.G.K.G.L.E.W.V.G.I.I.Y.G.S.D.E.T.A.Y.A.T.S.A.I.G.R.F.T.I.S.R.D.N.S.K.N.T.L.Y.L.Q.M.N.S.L.R.A.E.D.T.A.V.Y.Y.C.A.R.D.D.S.S.D.W.D.A.K.F.N.L.W.G.Q.G.T.L.V.T.V.S.S.A.S.T.K.G.P.S.V.F.P.L.A.P.S.S.K.S.T.S.G.G.T.A.A.L.G.C.L.V.K.D.Y.F.P.E.P.V.T.V.S.W.N.S.G.A.L.T.S.G.V.H.T.F.P.A.V.L.Q.S.S.G.L.Y.S.L.S.S.V.V.T.V.P.S.S.S.L.G.T.Q.T.Y.I.C.N.V.N.H.K.P.S.N.T.K.V.D.K.R.V.E.P.K.S.C.D.K.T.H.T.C.P.P.C.P.A.P.E.L.L.G.G.P.S.V.F.L.F.P.P.K.P.K.D.T.L.M.I.S.R.T.P.E.V.T.C.V.V.V.D.V.S.H.E.D.P.E.V.K.F.N.W.Y.V.D.G.V.E.V.H.N.A.K.T.K.P.R.E.E.Q.Y.A.S.T.Y.R.V.V.S.V.L.T.V.L.H.Q.D.W.L.N.G.K.E.Y.K.C.K.V.S.N.K.A.L.P.A.P.I.E.K.T.I.S.K.A.K.G.Q.P.R.E.P.Q.V.Y.T.L.P.P.S.R.E.E.M.T.K.N.Q.V.S.L.T.C.L.V.K.G.F.Y.P.S.D.I.A.V.E.W.E.S.N.G.Q.P.E.N.N.Y.K.T.T.P.P.V.L.D.S.D.G.S.F.F.L.Y.S.K.L.T.V.D.K.S.R.W.Q.Q.G.N.V.F.S.C.S.V.M.H.E.A.L.H.N.H.Y.T.Q.K.S.L.S.L.S.P.G.K}|PEPTIDE4{A.I.Q.M.T.Q.S.P.S.S.L.S.A.S.V.G.D.R.V.T.I.T.C.Q.A.S.Q.S.I.N.N.E.L.S.W.Y.Q.Q.K.P.G.K.A.P.K.L.L.I.Y.R.A.S.T.L.A.S.G.V.P.S.R.F.S.G.S.G.S.G.T.D.F.T.L.T.I.S.S.L.Q.P.D.D.F.A.T.Y.Y.C.Q.Q.G.Y.S.L.R.N.I.D.N.A.F.G.G.G.T.K.V.E.I.K.R.T.V.A.A.P.S.V.F.I.F.P.P.S.D.E.Q.L.K.S.G.T.A.S.V.V.C.L.L.N.N.F.Y.P.R.E.A.K.V.Q.W.K.V.D.N.A.L.Q.S.G.N.S.Q.E.S.V.T.E.Q.D.S.K.D.S.T.Y.S.L.S.S.T.L.T.L.S.K.A.D.Y.E.K.H.K.V.Y.A.C.E.V.T.H.Q.G.L.S.S.P.V.T.K.S.F.N.R.G.E.C}$PEPTIDE4,PEPTIDE4,137:R3-197:R3|PEPTIDE2,PEPTIDE3,229:R3-229:R3|PEPTIDE1,PEPTIDE1,137:R3-197:R3|PEPTIDE3,PEPTIDE3,147:R3-203:R3|PEPTIDE2,PEPTIDE2,370:R3-428:R3|PEPTIDE3,PEPTIDE3,22:R3-95:R3|PEPTIDE2,PEPTIDE2,22:R3-95:R3|PEPTIDE3,PEPTIDE4,223:R3-217:R3|PEPTIDE2,PEPTIDE3,232:R3-232:R3|PEPTIDE4,PEPTIDE4,23:R3-88:R3|PEPTIDE1,PEPTIDE1,23:R3-88:R3|PEPTIDE3,PEPTIDE3,370:R3-428:R3|PEPTIDE2,PEPTIDE1,223:R3-217:R3|PEPTIDE2,PEPTIDE2,147:R3-203:R3|PEPTIDE2,PEPTIDE2,264:R3-324:R3|PEPTIDE3,PEPTIDE3,264:R3-324:R3$$$",CHEMBL2108589
14784,,CHEMBL2108591
14785,,CHEMBL2108592
14786,,CHEMBL2108594
14787,,CHEMBL2108611
14788,,CHEMBL2108612
14789,,CHEMBL2108613
14790,,CHEMBL2108614
14791,,CHEMBL2108616
14792,,CHEMBL2108621
14793,,CHEMBL2108637
14794,,CHEMBL2108638
14795,,CHEMBL2108651
14796,,CHEMBL2108653
14797,,CHEMBL2108654
14798,,CHEMBL2108658
14799,,CHEMBL2108660
14800,,CHEMBL2108664
14801,"PEPTIDE1{E.I.V.L.T.Q.S.P.G.T.L.S.L.S.P.G.E.R.A.T.L.S.C.R.A.S.Q.S.V.S.S.S.Y.L.A.W.Y.Q.Q.K.P.G.Q.A.P.R.L.L.I.Y.G.A.S.S.R.A.T.G.I.P.D.R.F.S.G.S.G.S.G.T.D.F.T.L.T.I.S.R.L.E.P.E.D.F.A.V.Y.Y.C.Q.Q.Y.G.S.S.T.W.T.F.G.Q.G.T.K.V.E.I.K.R.T.V.A.A.P.S.V.F.I.F.P.P.S.D.E.Q.L.K.S.G.T.A.S.V.V.C.L.L.N.N.F.Y.P.R.E.A.K.V.Q.W.K.V.D.N.A.L.Q.S.G.N.S.Q.E.S.V.T.E.Q.D.S.K.D.S.T.Y.S.L.S.S.T.L.T.L.S.K.A.D.Y.E.K.H.K.V.Y.A.C.E.V.T.H.Q.G.L.S.S.P.V.T.K.S.F.N.R.G.E.C}|PEPTIDE2{E.V.Q.L.V.Q.S.G.A.E.V.K.K.S.G.E.S.L.K.I.S.C.K.G.S.G.Y.S.F.T.S.Y.W.I.G.W.V.R.Q.M.P.G.K.G.L.E.W.M.G.I.F.Y.P.G.D.S.S.T.R.Y.S.P.S.F.Q.G.Q.V.T.I.S.A.D.K.S.V.N.T.A.Y.L.Q.W.S.S.L.K.A.S.D.T.A.M.Y.Y.C.A.R.R.R.N.W.G.N.A.F.D.I.W.G.Q.G.T.M.V.T.V.S.S.A.S.T.K.G.P.S.V.F.P.L.A.P.S.S.K.S.T.S.G.G.T.A.A.L.G.C.L.V.K.D.Y.F.P.E.P.V.T.V.S.W.N.S.G.A.L.T.S.G.V.H.T.F.P.A.V.L.Q.S.S.G.L.Y.S.L.S.S.V.V.T.V.P.S.S.S.L.G.T.Q.T.Y.I.C.N.V.N.H.K.P.S.N.T.K.V.D.K.R.V.E.P.K.S.C.D.K.T.H.T.C.P.P.C.P.A.P.E.L.L.G.G.P.S.V.F.L.F.P.P.K.P.K.D.T.L.M.I.S.R.T.P.E.V.T.C.V.V.V.D.V.S.H.E.D.P.E.V.K.F.N.W.Y.V.D.G.V.E.V.H.N.A.K.T.K.P.R.E.E.Q.Y.N.S.T.Y.R.V.V.S.V.L.T.V.L.H.Q.D.W.L.N.G.K.E.Y.K.C.K.V.S.N.K.A.L.P.A.P.I.E.K.T.I.S.K.A.K.G.Q.P.R.E.P.Q.V.Y.T.L.P.P.S.R.E.E.M.T.K.N.Q.V.S.L.T.C.L.V.K.G.F.Y.P.S.D.I.A.V.E.W.E.S.N.G.Q.P.E.N.N.Y.K.T.T.P.P.V.L.D.S.D.G.S.F.F.L.Y.S.K.L.T.V.D.K.S.R.W.Q.Q.G.N.V.F.S.C.S.V.M.H.E.A.L.H.N.H.Y.T.Q.K.S.L.S.L.S.P.G.K}|PEPTIDE3{E.V.Q.L.V.Q.S.G.A.E.V.K.K.S.G.E.S.L.K.I.S.C.K.G.S.G.Y.S.F.T.S.Y.W.I.G.W.V.R.Q.M.P.G.K.G.L.E.W.M.G.I.F.Y.P.G.D.S.S.T.R.Y.S.P.S.F.Q.G.Q.V.T.I.S.A.D.K.S.V.N.T.A.Y.L.Q.W.S.S.L.K.A.S.D.T.A.M.Y.Y.C.A.R.R.R.N.W.G.N.A.F.D.I.W.G.Q.G.T.M.V.T.V.S.S.A.S.T.K.G.P.S.V.F.P.L.A.P.S.S.K.S.T.S.G.G.T.A.A.L.G.C.L.V.K.D.Y.F.P.E.P.V.T.V.S.W.N.S.G.A.L.T.S.G.V.H.T.F.P.A.V.L.Q.S.S.G.L.Y.S.L.S.S.V.V.T.V.P.S.S.S.L.G.T.Q.T.Y.I.C.N.V.N.H.K.P.S.N.T.K.V.D.K.R.V.E.P.K.S.C.D.K.T.H.T.C.P.P.C.P.A.P.E.L.L.G.G.P.S.V.F.L.F.P.P.K.P.K.D.T.L.M.I.S.R.T.P.E.V.T.C.V.V.V.D.V.S.H.E.D.P.E.V.K.F.N.W.Y.V.D.G.V.E.V.H.N.A.K.T.K.P.R.E.E.Q.Y.N.S.T.Y.R.V.V.S.V.L.T.V.L.H.Q.D.W.L.N.G.K.E.Y.K.C.K.V.S.N.K.A.L.P.A.P.I.E.K.T.I.S.K.A.K.G.Q.P.R.E.P.Q.V.Y.T.L.P.P.S.R.E.E.M.T.K.N.Q.V.S.L.T.C.L.V.K.G.F.Y.P.S.D.I.A.V.E.W.E.S.N.G.Q.P.E.N.N.Y.K.T.T.P.P.V.L.D.S.D.G.S.F.F.L.Y.S.K.L.T.V.D.K.S.R.W.Q.Q.G.N.V.F.S.C.S.V.M.H.E.A.L.H.N.H.Y.T.Q.K.S.L.S.L.S.P.G.K}|PEPTIDE4{E.I.V.L.T.Q.S.P.G.T.L.S.L.S.P.G.E.R.A.T.L.S.C.R.A.S.Q.S.V.S.S.S.Y.L.A.W.Y.Q.Q.K.P.G.Q.A.P.R.L.L.I.Y.G.A.S.S.R.A.T.G.I.P.D.R.F.S.G.S.G.S.G.T.D.F.T.L.T.I.S.R.L.E.P.E.D.F.A.V.Y.Y.C.Q.Q.Y.G.S.S.T.W.T.F.G.Q.G.T.K.V.E.I.K.R.T.V.A.A.P.S.V.F.I.F.P.P.S.D.E.Q.L.K.S.G.T.A.S.V.V.C.L.L.N.N.F.Y.P.R.E.A.K.V.Q.W.K.V.D.N.A.L.Q.S.G.N.S.Q.E.S.V.T.E.Q.D.S.K.D.S.T.Y.S.L.S.S.T.L.T.L.S.K.A.D.Y.E.K.H.K.V.Y.A.C.E.V.T.H.Q.G.L.S.S.P.V.T.K.S.F.N.R.G.E.C}$PEPTIDE2,PEPTIDE1,222:R3-215:R3|PEPTIDE4,PEPTIDE4,135:R3-195:R3|PEPTIDE3,PEPTIDE4,222:R3-215:R3|PEPTIDE1,PEPTIDE1,135:R3-195:R3|PEPTIDE2,PEPTIDE2,263:R3-323:R3|PEPTIDE3,PEPTIDE3,263:R3-323:R3|PEPTIDE2,PEPTIDE2,369:R3-427:R3|PEPTIDE2,PEPTIDE2,22:R3-96:R3|PEPTIDE3,PEPTIDE3,369:R3-427:R3|PEPTIDE4,PEPTIDE4,23:R3-89:R3|PEPTIDE2,PEPTIDE3,228:R3-228:R3|PEPTIDE1,PEPTIDE1,23:R3-89:R3|PEPTIDE3,PEPTIDE3,146:R3-202:R3|PEPTIDE2,PEPTIDE2,146:R3-202:R3|PEPTIDE2,PEPTIDE3,231:R3-231:R3|PEPTIDE3,PEPTIDE3,22:R3-96:R3$$$",CHEMBL2108670
14802,,CHEMBL2108671
14803,,CHEMBL2108672
14804,"PEPTIDE1{D.I.V.M.T.Q.S.P.D.S.L.A.V.S.L.G.E.R.A.T.I.N.C.R.A.S.K.S.V.S.T.S.G.Y.S.F.M.H.W.Y.Q.Q.K.P.G.Q.P.P.K.L.L.I.Y.L.A.S.N.L.E.S.G.V.P.D.R.F.S.G.S.G.S.G.T.D.F.T.L.T.I.S.S.L.Q.A.E.D.V.A.V.Y.Y.C.Q.H.S.R.E.V.P.W.T.F.G.Q.G.T.K.V.E.I.K.R.T.V.A.A.P.S.V.F.I.F.P.P.S.D.E.Q.L.K.S.G.T.A.S.V.V.C.L.L.N.N.F.Y.P.R.E.A.K.V.Q.W.K.V.D.N.A.L.Q.S.G.N.S.Q.E.S.V.T.E.Q.D.S.K.D.S.T.Y.S.L.S.S.T.L.T.L.S.K.A.D.Y.E.K.H.K.V.Y.A.C.E.V.T.H.Q.G.L.S.S.P.V.T.K.S.F.N.R.G.E.C}|PEPTIDE2{Q.V.Q.L.V.Q.S.G.A.E.V.K.K.P.G.A.S.V.K.V.S.C.K.A.S.G.Y.T.F.T.N.Y.G.M.N.W.V.R.Q.A.P.G.Q.G.L.K.W.M.G.W.I.N.T.Y.T.G.E.P.T.Y.A.D.A.F.K.G.R.V.T.M.T.R.D.T.S.I.S.T.A.Y.M.E.L.S.R.L.R.S.D.D.T.A.V.Y.Y.C.A.R.D.Y.G.D.Y.G.M.D.Y.W.G.Q.G.T.T.V.T.V.S.S.A.S.T.K.G.P.S.V.F.P.L.A.P.S.S.K.S.T.S.G.G.T.A.A.L.G.C.L.V.K.D.Y.F.P.E.P.V.T.V.S.W.N.S.G.A.L.T.S.G.V.H.T.F.P.A.V.L.Q.S.S.G.L.Y.S.L.S.S.V.V.T.V.P.S.S.S.L.G.T.Q.T.Y.I.C.N.V.N.H.K.P.S.N.T.K.V.D.K.K.V.E.P.K.S.C.D.K.T.H.T.C.P.P.C.P.A.P.E.L.L.G.G.P.S.V.F.L.F.P.P.K.P.K.D.T.L.M.I.S.R.T.P.E.V.T.C.V.V.V.D.V.S.H.E.D.P.E.V.K.F.N.W.Y.V.D.G.V.E.V.H.N.A.K.T.K.P.R.E.E.Q.Y.N.S.T.Y.R.V.V.S.V.L.T.V.L.H.Q.D.W.L.N.G.K.E.Y.K.C.K.V.S.N.K.A.L.P.A.P.I.E.K.T.I.S.K.A.K.G.Q.P.R.E.P.Q.V.Y.T.L.P.P.S.R.D.E.L.T.K.N.Q.V.S.L.T.C.L.V.K.G.F.Y.P.S.D.I.A.V.E.W.E.S.N.G.Q.P.E.N.N.Y.K.T.T.P.P.V.L.D.S.D.G.S.F.F.L.Y.S.K.L.T.V.D.K.S.R.W.Q.Q.G.N.V.F.S.C.S.V.M.H.E.A.L.H.N.H.Y.T.Q.K.S.L.S.L.S.P.G.K}|PEPTIDE3{Q.V.Q.L.V.Q.S.G.A.E.V.K.K.P.G.A.S.V.K.V.S.C.K.A.S.G.Y.T.F.T.N.Y.G.M.N.W.V.R.Q.A.P.G.Q.G.L.K.W.M.G.W.I.N.T.Y.T.G.E.P.T.Y.A.D.A.F.K.G.R.V.T.M.T.R.D.T.S.I.S.T.A.Y.M.E.L.S.R.L.R.S.D.D.T.A.V.Y.Y.C.A.R.D.Y.G.D.Y.G.M.D.Y.W.G.Q.G.T.T.V.T.V.S.S.A.S.T.K.G.P.S.V.F.P.L.A.P.S.S.K.S.T.S.G.G.T.A.A.L.G.C.L.V.K.D.Y.F.P.E.P.V.T.V.S.W.N.S.G.A.L.T.S.G.V.H.T.F.P.A.V.L.Q.S.S.G.L.Y.S.L.S.S.V.V.T.V.P.S.S.S.L.G.T.Q.T.Y.I.C.N.V.N.H.K.P.S.N.T.K.V.D.K.K.V.E.P.K.S.C.D.K.T.H.T.C.P.P.C.P.A.P.E.L.L.G.G.P.S.V.F.L.F.P.P.K.P.K.D.T.L.M.I.S.R.T.P.E.V.T.C.V.V.V.D.V.S.H.E.D.P.E.V.K.F.N.W.Y.V.D.G.V.E.V.H.N.A.K.T.K.P.R.E.E.Q.Y.N.S.T.Y.R.V.V.S.V.L.T.V.L.H.Q.D.W.L.N.G.K.E.Y.K.C.K.V.S.N.K.A.L.P.A.P.I.E.K.T.I.S.K.A.K.G.Q.P.R.E.P.Q.V.Y.T.L.P.P.S.R.D.E.L.T.K.N.Q.V.S.L.T.C.L.V.K.G.F.Y.P.S.D.I.A.V.E.W.E.S.N.G.Q.P.E.N.N.Y.K.T.T.P.P.V.L.D.S.D.G.S.F.F.L.Y.S.K.L.T.V.D.K.S.R.W.Q.Q.G.N.V.F.S.C.S.V.M.H.E.A.L.H.N.H.Y.T.Q.K.S.L.S.L.S.P.G.K}|PEPTIDE4{D.I.V.M.T.Q.S.P.D.S.L.A.V.S.L.G.E.R.A.T.I.N.C.R.A.S.K.S.V.S.T.S.G.Y.S.F.M.H.W.Y.Q.Q.K.P.G.Q.P.P.K.L.L.I.Y.L.A.S.N.L.E.S.G.V.P.D.R.F.S.G.S.G.S.G.T.D.F.T.L.T.I.S.S.L.Q.A.E.D.V.A.V.Y.Y.C.Q.H.S.R.E.V.P.W.T.F.G.Q.G.T.K.V.E.I.K.R.T.V.A.A.P.S.V.F.I.F.P.P.S.D.E.Q.L.K.S.G.T.A.S.V.V.C.L.L.N.N.F.Y.P.R.E.A.K.V.Q.W.K.V.D.N.A.L.Q.S.G.N.S.Q.E.S.V.T.E.Q.D.S.K.D.S.T.Y.S.L.S.S.T.L.T.L.S.K.A.D.Y.E.K.H.K.V.Y.A.C.E.V.T.H.Q.G.L.S.S.P.V.T.K.S.F.N.R.G.E.C}$PEPTIDE1,PEPTIDE1,23:R3-92:R3|PEPTIDE2,PEPTIDE2,368:R3-426:R3|PEPTIDE4,PEPTIDE4,23:R3-92:R3|PEPTIDE3,PEPTIDE3,145:R3-201:R3|PEPTIDE3,PEPTIDE4,221:R3-218:R3|PEPTIDE1,PEPTIDE1,138:R3-198:R3|PEPTIDE4,PEPTIDE4,138:R3-198:R3|PEPTIDE2,PEPTIDE2,145:R3-201:R3|PEPTIDE2,PEPTIDE1,221:R3-218:R3|PEPTIDE3,PEPTIDE3,22:R3-96:R3|PEPTIDE2,PEPTIDE2,262:R3-322:R3|PEPTIDE2,PEPTIDE3,230:R3-230:R3|PEPTIDE3,PEPTIDE3,262:R3-322:R3|PEPTIDE2,PEPTIDE3,227:R3-227:R3|PEPTIDE3,PEPTIDE3,368:R3-426:R3|PEPTIDE2,PEPTIDE2,22:R3-96:R3$$$",CHEMBL2108673
14805,,CHEMBL2108675
14806,,CHEMBL2108678
14807,,CHEMBL2108679
14808,,CHEMBL2108680
14809,,CHEMBL2108681
14810,,CHEMBL2108700
14811,,CHEMBL2108702
14812,,CHEMBL2108707
14813,,CHEMBL2108708
14814,,CHEMBL2108709
14815,,CHEMBL2108713
14816,,CHEMBL2108720
14817,,CHEMBL2108724
14818,,CHEMBL2108729
